Random waveform, random seed
Total number of intervals = 100 (104483, 28830, 111453, 92782, 72484, 16876, 112965, 124268, 48117, 152687, 94570, 30673, 111886, 19885, 99234, 13053, 80316, 40997, 30049, 118929, 87028, 140630, 117024, 92201, 106040, 122471, 126913, 46668, 126693, 25292, 154910, 176747, 32758, 154115, 125982, 148312, 75394, 87093, 9004, 105062, 142035, 103733, 19796, 5816, 79493, 37812, 45198, 99916, 96854, 82457, 144570, 171755, 140940, 68628, 133435, 103337, 25987, 111695, 143681, 111499, 170978, 37161, 123628, 134876, 11003, 105043, 160608, 50671, 35634, 21422, 42268, 27721, 20960, 142376, 58342, 153313, 121167, 85966, 144397, 74449, 139172, 97915, 68889, 137371, 105239, 131504, 37797, 145388, 105795, 28891, 91301, 37286, 122798, 9718, 32070, 142668, 60383, 158129, 29688, 11505)
Average QPS expected = 88490
Timestamp start: 1747130325473
Timestamp end: 1747131325809

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      287.6   368.0    68.9   109.8   121.3   216.6   280.8   326.4   361.7   401.8   457.7   591.0  1385.0  5408.6 11418.1  75413.2    75394
read      275.1   382.1    68.9   107.4   118.0   211.4   282.9   330.3   363.8   399.5   442.3   509.8  1289.4  6240.5 13869.7  87071.9    87093
read      278.8  3956.4    80.4   128.3   142.7   190.7   209.6   220.2   228.7   238.0   252.3   275.3   388.8  2265.4 214901.0   9028.7     9004
read      335.6   419.6    68.9   119.9   134.5   234.9   316.0   390.8   446.6   508.7   593.6   774.8  1504.6  5430.8 14553.6 104995.5   105062
read      532.4   803.1    74.4   160.9   185.4   298.9   343.7   375.6   407.6   474.7  1304.4  2462.6  3472.5  7819.4 12542.1 142062.7   142035
read      367.8   454.0    74.4   131.7   149.8   255.2   314.2   362.6   411.0   488.1   623.2  1027.2  2282.6  6217.2 10817.9 103877.8   103733
read      228.1   180.7    74.4   115.3   130.5   213.4   243.3   259.7   271.4   285.7   304.0   335.7   533.4  2628.7  7110.7  19811.4    19796
read      192.3    95.3    80.4   134.2   144.7   183.0   199.0   208.6   215.4   224.4   235.4   256.7   351.5  1251.5  3694.6   5810.1     5816
read      288.2   411.1    68.9   109.3   120.0   221.7   293.6   339.2   371.7   406.3   450.8   525.1  1421.8  7124.0 12153.1  79553.1    79493
read      256.5   296.1    74.4   109.8   121.6   227.4   275.6   301.3   318.4   338.7   364.0   402.3   705.2  5279.5  8314.1  37790.2    37812
read      266.3   351.1    74.4   109.3   120.6   229.6   282.7   312.2   332.2   354.5   382.0   425.3   803.8  6699.7  9131.4  45231.6    45198
read      322.3   406.2    74.4   117.1   131.0   230.8   308.7   373.4   420.4   471.6   539.2   673.6  1550.2  6419.1 10283.0  99829.6    99916
read      326.0   450.2    74.4   116.0   129.8   231.5   309.0   368.9   412.8   461.9   527.6   668.9  1678.7  7146.7 13420.2  96808.7    96854
read      269.9   355.3    68.9   108.7   119.3   216.5   285.4   328.2   359.2   392.5   431.5   493.2   892.4  5340.6 11954.0  82356.8    82457
read      410.9   579.4    74.4   145.3   168.6   278.6   320.1   346.3   368.9   400.5   469.3  1415.3  3356.8  6760.2  9442.3 144568.3   144570
read      410.0   546.9    74.4   168.5   196.0   307.6   349.2   375.2   397.3   427.0   474.0   615.7  3394.1  5879.4  8535.6 171595.5   171755
read      403.3   572.2    74.4   159.7   182.9   289.7   332.2   359.1   380.8   411.8   465.5   697.5  3385.5  7087.7  9588.6 140857.9   140940
read      297.0   429.8    68.9   110.1   121.6   229.0   298.9   343.2   375.1   409.9   455.5   539.6  1493.0  7312.3 12401.6  68572.5    68628
read      462.4   603.3    74.4   147.0   169.7   289.2   336.7   369.0   400.0   466.6  1263.1  1561.9  3297.1  7038.4  9853.5 133397.5   133435
read      380.1   517.9    74.4   124.9   141.0   247.1   314.7   372.8   433.0   515.0   642.0  1203.6  2536.0  6645.3 13157.3 103364.2   103337
read      252.5   262.4    74.4   113.4   127.3   225.2   264.0   284.7   298.9   316.4   339.8   381.4  1072.8  3770.5  7994.2  25986.0    25987
read      521.2   755.8    74.4   141.6   162.1   272.5   325.9   369.8   431.8   802.6  1354.7  2207.1  3344.7  7847.4 13138.2 111696.6   111695
read      484.1   718.3    74.4   164.5   189.0   310.0   357.0   387.9   414.7   457.5   555.0  1724.6  3459.7  7683.9 12862.3 143845.0   143681
read      511.3   646.6    74.4   153.3   175.6   288.6   345.7   398.8   482.0   900.6  1374.5  1666.1  3216.3  7441.3  9835.7 111448.7   111499
read      427.5   544.8    74.4   166.0   192.6   313.6   361.3   392.1   418.2   456.0   524.1  1075.3  3337.5  6537.6  8247.0 170923.7   170978
read      272.7   362.7    68.9   111.7   124.3   218.5   266.5   294.5   315.2   339.9   372.2   441.8  1454.5  5544.8  8103.9  37176.6    37161
read      474.0   643.4    74.4   142.7   164.4   281.9   331.6   367.1   402.3   506.8  1306.3  1593.0  3328.9  7334.6  9964.5 123816.0   123628
read      442.0   602.6    74.4   146.4   168.3   288.3   337.0   367.7   394.4   435.6   633.7  1535.7  3326.0  7208.4  9204.0 134645.8   134876
read      207.8   177.9    74.4   125.4   141.9   195.5   215.8   227.5   235.1   246.4   260.4   284.4   372.2  2783.4  7634.8  11039.0    11003
read      295.7   310.3    74.4   114.0   127.1   215.2   274.5   318.2   361.4   433.1   542.1   722.6  1381.2  3477.2  7921.8 105008.2   105043
read      264.9   259.8    68.9   129.4   145.0   230.5   274.1   299.7   318.7   342.2   373.3   426.8   672.4  3472.7  7892.5 160599.4   160608
read      243.8   124.3    68.9   109.1   119.6   227.1   279.4   309.3   330.6   355.0   385.1   428.0   532.2  1332.9  2903.6  50677.1    50671
read      226.0   100.6    74.4   110.5   122.5   221.5   259.4   278.8   292.5   308.4   328.0   358.8   423.6   903.7  2782.3  35646.5    35634
read      215.0    96.7    74.4   117.4   132.7   213.5   239.2   253.0   263.4   274.2   290.0   313.2   362.8   495.1  4916.9  21558.3    21422
read      225.9   100.8    74.4   109.7   121.4   220.7   262.2   283.0   297.0   313.7   334.0   363.9   425.4   546.8  3140.9  42288.2    42268
read      220.4    99.4    74.4   114.4   128.7   219.0   249.2   265.2   275.7   289.5   306.4   332.5   388.2   529.6  5168.7  27613.1    27721
read      213.2    75.8    74.4   118.3   135.1   212.0   237.0   250.9   260.8   271.8   286.9   309.5   357.4   429.9  2427.0  20920.8    20960
read      519.7   588.7    74.4   157.1   180.8   269.9   319.9   404.1   783.2  1274.2  1424.5  1598.7  2707.4  4284.0  8063.6 142248.5   142376
read      265.7   257.2    68.9   109.3   121.4   218.6   269.0   299.0   320.9   347.4   387.3   498.8  1350.1  2873.5  7813.4  58380.1    58342
read      524.7   594.9    74.4   156.0   180.8   271.6   320.4   399.9   806.4  1292.0  1437.5  1613.5  2728.7  4347.1  8055.3 153283.4   153313
read      528.9   652.0    68.9   154.9   178.5   266.8   314.4   374.4   628.1  1273.7  1468.4  1705.2  3200.4  5871.7  8122.7 121300.9   121167
read      379.8   442.0    74.4   124.3   142.4   237.0   297.8   358.5   423.0   542.0   812.1  1305.9  2047.9  3741.1  8048.8  85951.0    85966
read      532.7   602.7    74.4   157.8   182.4   274.8   327.4   414.3   844.1  1306.6  1449.3  1626.2  2745.8  4561.9  8027.3 144275.7   144397
read      317.5   338.0    68.9   113.7   128.8   231.0   287.0   326.9   360.9   405.1   498.8   927.8  1650.7  3339.3  7821.0  74462.1    74449
read      541.0   617.8    74.4   157.3   182.1   278.9   333.4   421.3   854.5  1318.7  1465.1  1654.4  2861.1  4773.2  8076.8 139153.3   139172
read      434.7   500.3    74.4   134.9   155.0   255.3   316.2   387.4   482.0   696.3  1156.4  1481.6  2361.2  4014.3  8010.5  97823.2    97915
