#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      189.7    84.6    59.1    95.4   104.5   181.1   222.1   238.2   250.3   264.3   281.8   310.2   377.8   575.4  2384.3  70024.2    70000  1746886619500  1746886624698
read      186.9    72.5    63.8    95.1   103.9   177.2   220.1   236.8   249.1   263.0   279.8   306.7   370.9   522.7  1062.5  74794.8    75000  1746886626202  1746886631402
read      185.0    76.9    63.8    94.7   103.3   173.5   217.3   234.7   247.0   260.6   276.6   302.2   364.9   554.3  2202.6  79840.6    80000  1746886632907  1746886638110
read      186.5    87.7    59.1    94.6   103.3   172.8   217.4   236.2   249.7   264.7   282.8   310.2   376.3   572.4  3443.0  84956.4    85000  1746886639614  1746886644814
read      187.2    82.1    54.7    94.1   102.7   173.4   218.5   237.6   251.3   266.6   285.0   312.4   379.5   653.1  2218.8  89840.8    90000  1746886646319  1746886651526
read      185.3    82.7    63.8    93.6   102.0   169.9   215.2   235.8   250.2   266.2   285.5   313.7   380.3   584.4  2020.6  95073.4    95000  1746886653030  1746886658230
read      182.2    75.1    59.1    93.4   101.6   167.5   210.8   232.1   246.3   262.2   280.6   308.4   369.4   517.7  1150.9  99935.4   100000  1746886659735  1746886664936
read      179.1    72.5    59.1    92.7   100.8   163.1   205.1   227.8   242.1   258.6   277.9   306.9   366.7   493.5   880.9 105043.4   105000  1746886666441  1746886671640
read      178.2    91.5    63.8    92.9   100.9   161.6   201.5   224.5   238.9   256.1   276.4   306.5   366.7   505.0  2269.5 110073.7   110000  1746886673145  1746886678345
read      183.3    82.1    59.1    94.1   102.4   165.3   207.3   230.8   247.0   265.7   287.7   318.1   389.1   577.6  2243.4 115062.7   115000  1746886679851  1746886685051
read      182.3    77.6    63.8    94.0   102.6   165.1   205.1   228.4   244.4   263.5   286.1   317.5   386.5   543.8  1242.3 119808.0   120000  1746886686556  1746886691757
read      181.9   101.7    59.1    94.3   102.7   163.2   202.1   225.6   241.4   261.1   285.1   318.5   391.2   619.6  2748.0 124898.4   125000  1746886693262  1746886698462
read      185.3    85.5    63.8    94.8   103.5   166.4   206.2   229.8   246.9   267.4   292.1   328.5   410.3   673.4  1649.2 130010.6   130000  1746886699967  1746886705170
read      181.9    96.2    59.1    94.2   102.6   163.7   201.6   224.6   240.4   261.2   286.8   321.1   397.3   588.0  2232.2 135203.4   135000  1746886706676  1746886711877
read      183.7    94.2    63.8    95.8   104.5   164.9   202.0   224.9   241.2   262.5   288.8   325.3   401.0   626.4  2968.4 139758.5   140000  1746886713382  1746886718582
read      189.6    87.3    59.1    95.9   105.5   171.7   211.6   234.0   251.9   272.9   298.0   335.2   412.0   603.7  2345.4 144759.9   145000  1746886720086  1746886725286
read      190.2    87.2    59.1    97.1   106.9   172.0   211.1   233.5   251.3   272.7   299.2   338.8   422.0   582.2  1222.8 150216.8   150000  1746886726792  1746886731993
read      184.0    84.0    59.1    95.8   105.3   167.6   203.3   225.0   240.6   261.0   286.1   320.6   394.3   576.6  2318.4 155122.0   155000  1746886733496  1746886738710
read      190.9    84.3    59.1    98.8   109.1   173.4   209.9   231.2   248.4   269.5   295.6   336.3   426.2   704.5  1718.7 159961.6   160000  1746886740214  1746886745423
read      185.4    92.9    63.8    99.0   109.0   169.2   203.0   223.9   239.0   259.1   284.4   319.7   396.4   589.2  2459.0 164934.5   165000  1746886746927  1746886752126
read      188.9    84.1    63.8   100.9   111.0   172.6   206.4   226.9   242.5   262.8   288.7   327.2   408.8   607.3  2494.2 169795.3   170000  1746886753630  1746886758832
read      188.7    90.1    59.1   101.4   111.5   172.4   205.5   225.5   240.4   260.3   286.0   324.6   415.3   689.9  2368.6 174652.0   175000  1746886760335  1746886765537
read      197.6   107.0    59.1   105.1   116.3   181.5   216.0   236.3   253.3   273.2   297.9   336.7   420.8   646.1  3733.9 180064.8   180000  1746886767041  1746886772242
read      201.7    96.5    63.8   107.0   118.6   184.7   219.2   239.9   256.6   276.7   303.8   346.2   457.0   730.9  2712.7 184826.4   185000  1746886773747  1746886778948
read      206.0    99.3    63.8   105.3   116.3   183.1   220.0   243.4   262.6   286.7   319.7   380.6   543.3   888.5  1924.6 189897.2   190000  1746886780451  1746886785654
read      204.1    81.7    63.8   109.5   121.4   189.1   223.3   243.9   260.0   279.2   304.9   344.8   437.8   674.9  1726.5 194743.0   195000  1746886787158  1746886792360
read      242.0   104.8    68.9   120.3   137.0   226.1   269.8   295.0   313.9   336.4   365.3   409.6   516.7   762.8  2007.2 199464.8   200000  1746886793865  1746886799068
read      256.5   136.5    68.9   130.9   148.4   239.4   283.5   308.7   327.0   349.0   379.1   429.3   567.7   893.5  3299.3 203326.9   205000  1746886800573  1746886805777
read      222.5    88.2    63.8   123.1   138.3   210.4   243.4   263.2   277.2   294.8   318.1   356.9   459.0   725.5  1900.0 209954.9   210000  1746886807280  1746886812484
read      261.0   110.2    68.9   139.4   158.0   248.4   287.0   308.9   324.8   344.5   371.6   418.1   550.2   945.5  3487.0 212437.1   215000  1746886813989  1746886819191
read      254.0   121.3    68.9   135.5   152.7   240.7   281.3   303.7   319.6   339.8   365.9   406.9   523.2   831.8  3396.0 215924.9   220000  1746886820695  1746886825897
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 81.59%,44.78%,100.00%
