Random waveform, random seed
Total number of intervals = 100 (148643, 27969, 166110, 118626, 76752, 173793, 93344, 77777, 60154, 154333, 112105, 29165, 139233, 80249, 143086, 86822, 176831, 45803, 128111, 50198, 135643, 125534, 153967, 79180, 20542, 123636, 105075, 7260, 17231, 124511, 106441, 28308, 97547, 14785, 134205, 102751, 137607, 45511, 116767, 149570, 39631, 173447, 57290, 160734, 64702, 117857, 98096, 141832, 19290, 77171, 37392, 167809, 144026, 129590, 67354, 73949, 125719, 106478, 134639, 51706, 109302, 161201, 42617, 119024, 107984, 69136, 99897, 126165, 74242, 150910, 155342, 85363, 170544, 79409, 23186, 107147, 6200, 60127, 64973, 133890, 50918, 153729, 103118, 20859, 17626, 118439, 78226, 93215, 6808, 125392, 30609, 92231, 95903, 21361, 64175, 18718, 90704, 147692, 140566, 83405)
Average QPS expected = 94042
Timestamp start: 1747121553795
Timestamp end: 1747122554133

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      214.8    91.6    74.4   108.7   118.7   212.1   249.0   267.2   279.5   293.7   312.2   339.7   398.7   633.3  2381.8  45457.8    45511
read      210.0   134.3    68.9   106.3   116.3   183.5   226.0   252.9   273.3   297.0   327.3   371.4   507.2  1792.4  3924.9 116865.1   116767
read      215.1   134.8    68.9   114.0   126.4   194.2   230.8   253.7   271.2   292.2   319.0   361.8   464.2  1896.2  4583.7 149700.9   149570
read      213.3    81.8    74.4   110.3   120.9   212.4   245.1   261.8   272.9   286.5   302.8   328.4   383.6   587.2  2301.7  39627.7    39631
read      239.4   148.9    68.9   129.3   144.6   222.4   258.9   280.1   295.8   315.5   341.5   384.5   495.0  1908.4  6498.7 173457.8   173447
read      213.4    93.6    68.9   106.2   115.8   204.6   248.7   270.2   284.8   300.9   320.4   350.1   417.1   682.3  2684.1  57355.5    57290
read      223.8   141.8    68.9   119.1   132.5   203.7   240.0   262.3   278.5   298.5   325.1   367.6   477.5  1851.4  5561.8 160769.6   160734
read      213.1   101.4    68.9   105.1   114.5   199.5   247.8   271.7   287.9   306.1   328.5   361.4   432.3   640.6  3039.5  64733.3    64702
read      210.6   141.5    68.9   106.6   116.6   184.2   226.3   252.8   273.0   296.6   326.5   369.9   502.2  1735.7  4226.6 118106.9   117857
read      211.5   131.0    68.9   104.7   114.3   185.1   232.5   262.0   282.8   306.4   335.6   377.6   497.7  1380.5  3420.9  98052.7    98096
read      213.9   146.5    68.9   111.6   123.1   191.0   229.0   252.9   271.1   293.1   320.8   364.7   469.8  2129.0  5489.7 141842.6   141832
read      205.2    66.0    74.4   121.6   137.6   203.5   224.0   234.7   243.7   253.3   267.7   289.5   340.1   535.2  1953.5  19311.4    19290
read      213.5   101.0    68.9   105.4   114.8   193.8   245.3   272.7   291.1   312.0   337.0   372.1   454.9   729.1  2339.6  77079.2    77171
read      214.0    91.4    68.9   111.3   122.4   212.6   244.1   260.3   271.4   284.7   300.5   326.0   381.2   625.3  3204.1  37290.9    37392
read      235.7   169.7    68.9   125.6   140.3   215.5   252.0   273.8   290.7   311.1   338.1   381.9   503.8  2183.2  6980.0 167941.8   167809
read      214.9   157.7    68.9   111.6   123.1   190.3   228.2   251.9   270.2   292.3   320.3   364.7   490.9  2091.1  6291.0 143967.1   144026
read      209.8   133.2    68.9   108.3   118.5   184.3   223.7   249.0   268.6   291.9   321.1   365.6   498.8  1682.1  3536.5 129688.2   129590
read      212.6   118.0    68.9   104.7   114.1   196.0   246.3   271.3   287.9   306.3   328.2   360.3   431.3  1001.4  2997.3  67394.6    67354
read      214.2   115.0    68.9   105.0   114.5   194.4   245.8   272.4   290.3   310.4   334.8   369.6   456.2  1050.1  3555.8  73902.6    73949
read      212.1   132.5    68.9   109.0   119.3   186.5   227.0   252.6   272.4   295.9   325.9   370.0   506.4  1628.3  4339.2 125856.3   125719
read      210.2   117.0    68.9   105.3   115.1   184.2   229.3   257.6   278.2   302.4   332.3   374.9   520.5  1288.1  3194.0 106482.4   106478
read      214.5   144.6    68.9   110.3   121.3   189.8   229.3   253.9   272.6   294.9   323.7   368.2   505.9  1885.5  4295.8 134645.7   134639
read      212.4    91.2    68.9   106.8   116.3   206.8   247.3   267.0   280.3   295.1   314.7   343.5   404.3   601.2  2203.6  51737.3    51706
read      211.7   130.8    68.9   106.6   116.5   185.5   229.6   257.5   278.1   302.4   332.9   378.0   535.5  1166.3  3222.7 109306.3   109302
read      233.5   152.4    68.9   122.4   136.8   212.1   249.8   272.4   289.7   310.6   338.1   382.3   505.9  2274.0  4716.4 161070.4   161201
read      213.4    86.4    74.4   109.7   119.7   211.7   246.4   263.9   275.2   289.5   307.0   333.5   389.1   549.0  2489.7  42602.5    42617
read      213.8   134.0    68.9   108.1   118.5   187.5   229.7   256.3   276.0   299.6   329.8   373.5   539.6  1584.3  4174.7 118988.8   119024
read      216.9   121.8    68.9   108.8   118.9   189.8   234.7   263.7   284.8   309.9   340.9   388.7   568.7  1262.9  3272.5 108006.2   107984
read      221.6   108.6    74.4   108.9   118.8   203.8   257.1   283.6   301.3   321.0   345.1   381.1   463.6   741.2  3075.9  69016.9    69136
read      217.1   128.3    68.9   108.3   118.3   190.8   238.2   268.0   289.2   313.7   343.4   388.6   516.8  1149.4  4497.2  99779.4    99897
read      221.2   153.9    68.9   111.6   122.9   194.3   235.6   262.7   282.6   306.6   337.0   383.5   530.1  2208.7  4652.7 126124.8   126165
read      217.0    99.1    74.4   107.0   116.6   197.5   250.0   277.5   295.8   316.8   342.0   378.3   465.7   699.3  1992.9  74312.3    74242
read      227.6   191.1    68.9   117.5   130.7   203.2   241.9   266.2   284.3   306.5   335.6   381.1   504.0  2812.6  8063.1 150926.2   150910
read      227.2   167.0    68.9   118.1   131.3   204.0   242.4   266.2   284.1   306.0   335.1   382.0   507.0  2344.0  6770.3 155288.7   155342
read      209.9    97.3    68.9   104.6   114.0   187.6   237.3   266.7   286.4   308.5   335.0   371.7   456.7   742.9  2352.3  85464.3    85363
read      254.0   173.1    68.9   131.1   147.4   231.2   272.4   296.9   316.1   339.6   371.1   424.9   557.4  2593.1  6643.8 170264.4   170544
read      211.6   103.8    68.9   104.6   114.0   190.2   241.4   269.7   288.8   310.1   335.5   370.8   456.4   724.3  2966.7  79408.3    79409
read      200.8    70.1    74.4   115.7   129.1   200.5   222.0   233.2   241.9   252.0   265.6   285.7   330.2   429.3  2353.5  23252.4    23186
read      210.8   115.5    68.9   105.5   115.2   184.3   228.9   257.6   278.7   303.5   334.4   378.7   536.8  1217.4  3202.1 107150.4   107147
read      183.3    93.6    86.8   137.8   146.9   178.1   189.9   197.2   201.7   209.4   217.7   234.0   283.9   954.8  5453.2   6209.9     6200
read      215.1    95.8    74.4   106.6   116.1   203.6   250.6   273.8   289.4   307.1   328.6   360.7   431.0   658.0  2344.6  60004.0    60127
read      214.1    99.1    68.9   105.7   115.2   199.5   248.3   272.7   289.2   307.7   330.3   363.6   434.9   756.9  2964.2  64900.8    64973
read      214.1   129.1    68.9   110.7   121.7   189.7   228.8   253.4   272.4   295.2   324.5   369.0   500.5  1680.0  3167.0 133789.8   133890
read      215.9    83.5    68.9   109.0   118.7   210.6   252.2   272.3   286.3   301.7   320.3   348.2   406.2   538.1  1192.0  50925.4    50918
read      230.0   149.0    68.9   119.7   133.2   207.2   245.8   269.5   287.4   309.1   337.7   384.1   531.3  2012.7  4275.3 153729.0   153729
read      212.2   114.3    68.9   105.9   115.6   185.6   231.6   261.3   282.9   308.2   339.0   386.3   539.3   981.8  2764.0 102796.0   103118
read      205.9    79.9    80.4   120.8   135.6   204.7   225.7   236.3   245.5   254.7   268.5   288.8   335.8   512.2  3158.3  20925.7    20859
read      205.9    61.6    74.4   124.9   141.3   204.4   223.9   234.1   242.5   251.9   265.2   285.3   333.6   568.3  1783.5  17667.0    17626
read      212.2   127.6    68.9   107.5   117.7   185.6   227.5   254.5   274.8   299.2   330.3   374.9   554.0  1444.5  3249.8 118453.4   118439
read      212.2   103.0    68.9   104.5   113.9   191.7   243.7   271.4   290.2   311.1   336.3   371.4   456.6   727.4  3455.8  78295.9    78226
read      213.1   110.9    68.9   105.4   115.0   187.7   237.2   267.2   287.9   311.4   340.0   382.2   500.7  1054.7  3030.9  93197.7    93215
read      190.9   108.3    80.4   139.3   150.1   183.1   196.5   203.9   210.9   217.8   229.9   250.2   330.4  1185.8  7009.6   6830.1     6808
read      219.3   161.1    68.9   109.2   119.8   189.6   230.7   257.0   276.7   300.9   332.1   379.4   685.0  2176.6  4370.6 125246.6   125392
read      211.6    85.3    74.4   111.8   123.5   209.5   238.0   253.4   264.7   276.9   293.6   319.1   375.0   659.8  3127.3  30695.4    30609
read      215.0   120.9    68.9   104.5   114.3   187.9   238.3   269.3   290.8   315.5   345.4   392.9   525.3  1024.0  3840.9  92420.8    92231
read      212.3   112.3    68.9   104.7   114.4   186.6   234.7   264.8   286.0   310.2   339.7   383.2   501.8  1080.6  3085.1  95714.4    95903
read      207.6    84.5    74.4   118.1   133.5   204.9   227.4   239.2   248.7   259.5   273.2   295.4   352.4   775.3  3463.3  21318.3    21361
read      212.0    90.8    68.9   105.9   116.3   201.8   248.2   270.0   284.5   300.1   319.3   346.6   402.6   534.9  3085.8  64064.0    64175
read      203.0    63.3    74.4   125.2   141.9   202.0   220.8   231.1   238.4   248.3   260.2   278.1   319.1   402.5  2069.6  18791.3    18718
read      204.9    97.2    68.9   104.0   113.7   185.3   233.1   261.0   279.1   298.8   322.2   355.5   417.8   552.8  2384.4  90591.0    90704
read      206.6    86.9    68.9   113.1   124.9   189.3   224.6   247.0   264.5   285.6   312.6   351.7   431.0   737.1  1606.4 147917.8   147692
read      205.6    85.9    68.9   111.3   122.4   186.9   223.7   247.2   265.5   287.4   315.0   354.8   434.1   761.4  1850.8 140525.5   140566
read      207.0    90.3    63.8   104.5   114.2   189.1   238.1   264.9   282.2   300.8   323.1   355.6   416.4   538.3  2433.4  83271.8    83405

Total QPS = 94038.8 (94038816 / 1000.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23227587058 bytes :   22.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,19.00%,100.00%
