Random waveform, random seed
Total number of intervals = 90 (94860, 7282, 47811, 89476, 162039, 113730, 32894, 162836, 34215, 133459, 160388, 31349, 94502, 112041, 10514, 113258, 152653, 52550, 115943, 138524, 73092, 81117, 33322, 6102, 161065, 24322, 132189, 178629, 165373, 148118, 123844, 94937, 61160, 96487, 39424, 179895, 91883, 19117, 138920, 78055, 17895, 82842, 150589, 10150, 122711, 128403, 69202, 157173, 64141, 146338, 135108, 50769, 100572, 91667, 67580, 11701, 109698, 170540, 25461, 21366, 145223, 126709, 123838, 176201, 135054, 29310, 131532, 158458, 129392, 57516, 107404, 126127, 137512, 36346, 84801, 167785, 96492, 134045, 32288, 133548, 86618, 84989, 178933, 23192, 28608, 65344, 66856, 97777, 16514, 140949)
Average QPS expected = 95340
Timestamp start: 1747120327726
Timestamp end: 1747121228025

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      211.5   111.6    74.4   113.7   129.7   202.1   229.8   245.4   256.5   270.0   287.5   314.5   399.9  1419.6  3357.6  19148.1    19117
read      233.2   198.1    68.9   112.8   125.1   200.5   242.8   268.6   288.1   311.9   343.7   398.3   863.0  2665.0  7414.0 139013.4   138920
read      240.2   205.2    68.9   105.2   115.2   203.2   266.0   302.6   328.6   358.5   394.2   446.7   582.5  3005.7  7181.7  77974.7    78055
read      213.4   136.3    74.4   116.4   133.1   203.5   229.7   244.4   254.9   268.3   285.0   311.5   401.2  1728.6  6196.3  17980.8    17895
read      256.0   285.6    68.9   104.4   114.4   204.2   273.9   318.8   350.1   383.7   422.4   480.8   768.3  4413.8  8620.1  82886.9    82842
read      259.2   208.8    68.9   119.5   134.2   223.1   270.9   300.1   322.7   352.6   394.0   468.1   954.3  2484.8  7798.0 150806.3   150589
read      197.3   146.2    74.4   126.9   142.6   187.0   204.7   214.9   222.4   231.5   244.4   267.2   345.9  2087.1  6573.8  10128.0    10150
read      251.9   260.5    68.9   110.1   121.4   198.5   243.8   272.5   295.0   323.8   367.6   480.0  1362.1  3059.4  7950.6 122583.2   122711
read      220.4   147.7    68.9   110.7   121.8   194.6   236.9   263.7   283.3   306.9   337.3   385.0   522.8  2118.5  4576.7 128129.5   128403
read      249.9   276.4    68.9   102.8   112.5   209.4   272.1   309.9   336.2   365.3   399.3   450.3   653.9  4603.4  8571.6  69310.3    69202
read      334.3   279.0    74.4   136.4   156.1   273.6   338.5   386.4   428.6   481.6   545.3   644.2  1453.9  3270.8  7713.1 157300.4   157173
read      234.9   140.9    68.9   104.6   115.0   212.7   269.2   301.1   323.2   348.9   380.5   426.1   527.2  1294.2  5416.8  64271.8    64141
read      263.2   206.0    68.9   122.1   137.2   226.5   274.0   303.5   326.1   355.5   396.9   471.4  1124.6  2619.1  6113.5 146245.5   146338
read      232.4   144.0    63.8   116.4   129.4   207.3   251.1   277.5   297.2   321.1   353.7   403.4   556.4  1844.2  4441.8 135115.7   135108
