Random waveform, supplied seed
Total number of intervals = 78 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042)
Average QPS expected = 97032
Timestamp start: 1747243186884
Timestamp end: 1747243967142

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      225.1   173.9    63.8   112.6   123.7   194.0   236.7   265.7   287.1   313.2   347.1   405.1   600.3  2157.7  6321.5 143667.0   143518
read      249.7   195.6    63.8   122.1   136.6   215.9   260.5   289.4   312.4   341.9   384.9   461.1   683.9  2874.5  7072.3 172778.8   172981
read      257.2   275.2    63.8   107.9   118.2   208.8   271.7   310.0   337.7   369.5   408.7   470.5   932.9  3525.4  9671.3  94125.4    94027
read      241.9   219.2    63.8   118.6   131.7   207.6   249.5   275.3   295.7   321.0   358.2   424.2   701.2  3208.8  7610.7 169920.1   170019
read      239.8   203.6    59.1   121.2   134.9   209.2   250.1   276.2   297.1   324.2   363.2   430.3   622.4  2727.0  8785.0 179130.8   179090
read      257.2   293.8    63.8   107.3   117.5   224.5   279.4   308.3   328.0   349.7   376.7   423.4   748.0  5498.7  7930.2  47139.3    47130
read      242.8   198.5    68.9   118.0   133.0   227.6   262.3   280.1   293.6   310.5   332.6   369.1   542.5  2628.0  7826.3  19490.9    19439
read      256.5   295.9    59.1   110.4   120.9   195.7   241.3   270.6   293.3   322.0   367.0   514.6  1448.5  3123.9  9662.7 129201.4   128963
read      241.1   158.4    59.1   115.1   128.8   226.4   264.0   283.5   297.0   314.6   337.9   376.1   599.0  2243.7  5367.3  23775.3    23787
read      264.1   306.3    59.1   106.3   116.3   224.1   286.3   320.3   343.3   369.1   400.5   455.2   926.5  4598.8  9757.8  61764.5    61848
read      269.5   310.6    59.1   110.1   120.9   212.1   275.8   317.6   347.7   382.8   427.3   503.9  1229.4  4346.1  9722.6 101979.7   101968
read      223.9   192.7    63.8   107.3   116.4   186.8   239.1   271.5   294.0   320.0   354.8   414.7   648.2  1940.1  7400.8 108736.9   108767
read      244.1   191.0    63.8   107.9   118.0   203.8   266.2   303.4   330.0   361.0   399.9   462.1   681.9  2625.9  5493.4  97157.1    97139
read      235.3   193.3    63.8   115.2   127.8   201.0   244.3   271.8   293.3   319.8   358.3   428.1   714.1  2464.1  8183.0 158568.3   158594
read      218.4   160.8    63.8   110.5   120.7   187.7   229.8   256.8   277.1   301.8   334.2   387.7   608.0  2187.3  5067.7 141294.1   141240
read      256.7   287.1    68.9   109.2   119.6   227.2   277.4   303.7   321.4   342.3   368.8   412.4   751.8  4337.7  8122.6  41483.7    41405
read      265.8   297.0    63.8   106.6   116.7   224.8   287.4   320.9   343.6   369.4   401.8   462.9   963.5  4615.1  8320.1  57938.0    57997
read      253.1   329.6    63.8   110.4   120.9   195.5   240.6   268.5   289.7   316.2   355.3   445.9  1478.5  3848.7 10615.2 133660.1   133577
read      262.1   304.7    59.1   106.8   116.9   224.2   282.7   314.1   335.6   360.1   391.0   442.3   869.6  5275.0  8113.6  53842.9    53832
read      263.3   304.7    63.8   113.3   125.4   203.2   247.5   275.4   298.1   328.1   373.1   495.5  1486.4  3638.3  7806.4 139824.9   139832
read      241.8   204.9    63.8   119.1   132.5   208.6   252.0   280.0   302.3   330.6   370.2   442.3   676.6  2556.7  8829.1 170473.3   170515
read      221.3   152.9    63.8   110.5   120.7   189.9   234.9   264.9   286.7   312.9   346.2   402.8   606.1  1742.2  5630.3 128307.6   128494
read      240.5   154.3    63.8   116.3   131.0   224.6   262.0   282.1   296.7   315.5   339.9   380.3   579.4  2194.6  5339.1  20833.4    20789
read      264.2   315.2    63.8   106.5   116.3   223.0   285.0   319.1   342.2   367.9   399.0   449.7   952.2  5145.7  9103.9  63609.3    63647
read      262.8   340.9    63.8   106.3   116.2   221.7   283.5   318.0   341.8   367.9   399.6   451.8   943.5  5491.4  8808.2  64907.6    64802
read      268.2   321.3    63.8   107.4   117.8   226.9   289.0   322.1   344.2   368.8   399.5   454.4   966.8  5741.9  8763.4  55775.2    55719
read      284.7   279.4    63.8   129.0   145.3   234.2   278.8   307.6   331.1   363.6   413.9   525.4  1412.3  3341.6  8106.1 174424.3   174179
read      228.5   177.8    59.1   109.7   119.3   193.2   244.2   275.2   297.5   323.8   358.9   417.0   638.1  2555.0  5749.0 106335.7   106356
read      257.9   200.2    63.8   128.3   143.5   226.0   269.9   297.5   320.0   349.3   391.6   465.0   687.9  2500.0  7764.5 178707.6   178750
read      223.3   144.4    63.8   108.2   117.7   190.0   241.9   273.8   296.6   323.1   358.0   415.6   602.1  1818.4  3794.5 105807.7   105831
read      213.5   128.5    59.1   107.4   116.5   183.8   232.9   263.9   285.1   309.4   339.4   386.5   528.2  1442.9  3571.2 110644.0   110667
read      226.5   214.1    63.8   119.5   137.2   206.7   232.6   248.9   261.3   275.7   297.6   338.0   578.3  3061.6  7885.8   8826.3     8803
read      262.2   309.7    63.8   108.3   118.7   227.4   282.5   311.2   330.3   351.3   377.9   424.1   870.4  5584.5  7880.6  45736.3    45662
read      252.2   206.1    68.9   111.9   124.1   229.5   275.1   298.3   314.9   334.2   359.2   401.8   853.0  2956.6  6493.2  30875.9    30867
read      261.1   291.3    59.1   109.1   119.6   228.6   284.8   313.3   332.5   353.9   380.3   425.4   752.6  4903.4  7898.0  45594.8    45656
read      263.2   248.0    63.8   111.2   122.4   212.3   275.8   316.4   347.6   387.5   439.5   531.1   869.6  3324.3  8931.9 100886.7   100938
read      240.0   227.0    63.8   112.9   124.4   199.0   245.5   274.1   295.7   321.8   358.8   425.4   931.7  3349.5  7071.2 132482.3   132360
read      268.8   267.7    63.8   107.6   117.7   229.0   297.2   335.1   361.3   390.3   425.6   482.0   875.3  3688.4  9403.9  67509.6    67591
read      257.4   215.1    59.1   110.9   122.9   236.8   287.4   313.3   331.2   351.4   376.8   420.4   632.4  3362.9  7325.6  33906.3    33910
read      275.3   193.8    59.1   110.8   122.7   230.6   309.2   354.3   384.8   418.8   461.2   532.7   847.2  2342.0  4074.3  85730.1    85729
read      242.3   507.0    63.8   120.2   137.2   224.4   258.5   276.9   291.6   309.2   332.2   370.4   549.3  2193.7  7548.1  12842.5    12884
read      273.1   313.9    63.8   109.5   120.4   237.2   297.7   328.4   348.8   372.5   402.2   456.9   925.2  5830.7  8973.7  45655.6    45621
read      276.0   328.3    63.8   110.6   122.4   239.3   295.3   323.2   342.3   364.9   394.6   450.4  1017.9  5722.5  8755.3  36968.3    36938
read      275.5   350.8    63.8   108.5   118.8   234.7   297.9   331.8   355.2   381.4   414.1   466.8   884.5  6469.2 10141.6  56947.7    56902
read      250.1   225.9    63.8   109.7   119.8   201.9   260.8   297.4   326.0   362.0   412.8   504.2   857.3  2493.5  8018.5 102405.0   102243
read      274.6   341.9    59.1   121.1   137.9   228.5   264.9   285.2   300.5   320.5   350.6   427.4  1391.9  5113.4  8050.1  14086.3    14085
read      284.1   374.9    63.8   111.3   122.5   216.1   279.3   317.3   346.2   384.4   438.3   547.9  1480.4  5601.4 11248.8  94251.7    94103
read      276.1   358.8    63.8   107.9   118.2   234.6   299.9   335.1   358.6   384.9   417.8   470.0   913.8  6829.4 11072.1  58065.6    58175
read      303.0   340.5    63.8   122.0   137.9   232.5   279.6   309.4   333.9   368.0   426.2   636.9  1647.2  3710.6  9296.3 151206.2   151312
read      277.6   318.0    63.8   110.0   120.9   224.0   295.3   337.6   367.7   401.5   444.7   517.7  1082.7  4330.7 11512.9  83244.3    83333
read      267.4   253.0    63.8   123.9   139.2   226.0   270.3   297.0   318.3   345.6   386.6   466.2  1335.6  3267.2  9401.0 165315.3   165153
read      224.1   200.5    63.8   110.3   120.5   191.1   236.3   265.6   286.7   311.8   343.7   396.5   621.4  2308.7  8554.8 123936.1   123975
read      267.2   260.2    68.9   112.9   126.0   237.4   284.9   309.8   327.2   347.3   374.4   428.3  1083.9  3666.5  7624.0  28362.2    28449
read      243.2   187.5    63.8   118.1   134.8   225.1   260.9   280.3   295.2   313.3   337.3   379.0   623.0  2292.8  7540.9  14908.4    14903
read      272.0   285.7    68.9   112.0   124.6   239.0   288.6   313.9   331.7   352.1   379.4   431.4  1198.1  4037.2  7680.5  31149.8    31189
read      257.7   201.4    68.9   109.4   120.6   235.1   291.6   319.7   338.9   361.0   389.2   434.9   661.2  2820.6  6745.9  40736.9    40636
read      277.7   302.0    63.8   109.2   120.3   226.8   295.9   335.2   362.1   392.7   432.3   506.0  1162.6  3945.7  8708.3  80609.6    80574
read      462.3   522.8    74.4   163.7   188.6   283.2   344.4   406.4   481.0   648.1  1191.2  1503.2  2637.8  4523.9  8112.7 168740.4   168820
read      286.0   164.6    63.8   142.9   163.4   256.1   298.8   328.2   352.8   387.2   436.6   522.4   747.2  1529.6  6299.1 162526.9   162621
read      218.0   107.1    63.8   107.8   117.6   192.0   241.8   271.3   292.3   316.7   347.7   399.1   541.0   889.4  2059.7 101632.6   101621
read      221.0   111.7    63.8   108.6   118.2   207.3   255.5   277.8   293.6   312.5   336.8   374.3   478.8   861.4  3920.7  58510.1    58592
read      227.4   129.2    59.1   115.1   127.8   200.1   243.2   270.9   292.2   318.2   354.0   416.1   610.5  1076.2  3071.0 152890.0   153042

Total QPS = 97039.9 (75691152 / 780.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18695714050 bytes :   22.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.85%,42.93%,100.00%
