Random waveform, supplied seed
Total number of intervals = 98 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042, 112238, 160265, 57109, 88551, 8385, 34088, 113600, 131842, 112066, 72585, 133669, 11820, 12639, 118548, 165754, 86823, 16898, 123124, 72278, 47757)
Average QPS expected = 94373
Timestamp start: 1747301009018
Timestamp end: 1747301789344

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      212.1   100.8    68.9   104.5   114.0   196.6   251.0   274.1   289.7   306.3   325.0   353.6   421.7   754.9  2809.9  67614.9    67591
read      244.0   230.4    74.4   108.8   120.3   225.7   266.8   287.9   302.1   317.8   339.0   371.9   658.6  3566.7  7440.0  33837.5    33910
read      254.5   292.3    68.9   106.1   116.6   205.9   267.8   301.6   325.4   355.0   396.1   470.9  1005.4  4012.9 10835.7  85662.5    85729
read      211.4   154.1    80.4   121.5   138.3   199.5   223.0   234.9   244.4   254.4   269.2   293.2   456.0  2208.0  5964.7  12851.6    12884
read      268.9   398.2    68.9   107.4   118.6   234.8   286.9   314.3   333.1   354.4   380.7   423.7   868.5  6749.7 15902.6  45569.1    45621
read      245.4   253.7    74.4   108.1   119.3   224.4   268.8   291.2   306.2   321.9   343.3   376.9   649.6  3828.3  7781.9  36895.9    36938
read      259.5   310.0    68.9   104.5   115.2   227.4   283.2   313.3   333.9   357.2   385.4   429.3   794.7  5947.1  9338.6  57053.9    56902
read      238.4   256.0    68.9   105.7   116.0   192.1   247.0   279.4   302.3   328.7   365.3   445.6   954.3  2882.5 10231.3 102071.4   102243
read      221.1   181.9    80.4   120.8   137.6   206.5   232.4   246.6   256.3   269.2   286.0   314.7   578.6  2628.4  7506.3  14085.8    14085
read      238.9   211.4    68.9   106.3   116.7   195.8   253.5   287.1   310.8   339.1   380.9   479.4   799.0  2143.2  8310.5  94013.2    94103
read      253.0   250.3    68.9   105.6   116.0   225.7   281.8   311.7   333.2   358.9   391.2   439.5   631.2  3396.5  8642.1  58301.1    58175
read      264.0   280.9    68.9   117.2   131.6   217.0   262.7   289.8   310.2   335.2   370.0   441.0  1472.9  3607.2  7623.7 151584.6   151312
read      211.8   115.4    68.9   103.8   113.3   186.7   243.3   272.4   291.1   311.0   334.5   368.4   458.9  1069.6  3511.2  83257.9    83333
read      270.3   199.6    74.4   126.2   141.5   236.2   290.2   323.6   350.5   385.7   433.1   507.2   667.1  2322.1  7985.1 165306.0   165153
read      211.1   149.1    68.9   105.8   116.1   183.1   226.9   255.0   275.4   299.1   326.9   367.3   493.8  1898.5  5055.8 123680.6   123975
read      245.4   239.2    68.9   111.2   124.1   227.2   267.1   287.3   301.1   316.9   337.8   370.5   652.2  3660.3  8055.2  28482.2    28449
read      215.6   140.5    80.4   118.2   134.2   205.2   232.0   246.4   256.4   268.4   283.9   310.0   444.1  1850.1  7000.6  14898.9    14903
read      250.3   256.5    74.4   110.0   122.2   229.2   271.9   293.4   308.2   324.4   345.3   380.7   699.3  4254.8  7697.7  31210.6    31189
read      267.1   346.7    74.4   107.7   119.4   234.7   285.2   311.2   328.8   348.0   373.4   417.1   892.6  6508.1  8700.3  40739.5    40636
read      254.7   309.5    68.9   106.6   117.1   208.2   270.9   304.7   328.6   358.4   400.5   475.7   795.6  4261.5 11289.0  80627.6    80574
read      287.8   227.9    74.4   135.8   154.2   255.2   304.2   334.1   357.4   386.6   425.6   489.5   849.9  3212.0  8002.3 169269.2   168820
read      246.9   193.7    68.9   123.2   138.4   220.4   262.1   286.4   304.6   326.6   357.5   409.6   598.5  3209.2  5523.0 162741.4   162621
read      219.9   169.6    68.9   104.6   114.6   185.7   236.9   268.6   290.0   313.4   341.8   388.6   674.6  2457.3  5438.2 101743.8   101621
read      228.1   116.5    68.9   105.3   115.4   214.3   266.4   290.7   307.5   326.7   352.3   395.6   505.3  1171.3  2676.6  58624.6    58592
read      254.8   270.5    68.9   117.6   131.6   214.8   261.8   289.6   310.4   335.6   369.7   430.2  1198.5  3457.7  8049.3 152894.6   153042
read      217.7   179.9    68.9   105.2   115.4   184.7   232.2   262.5   283.7   307.3   335.1   376.6   634.8  2194.6  7367.5 112295.5   112238
read      230.5   172.8    68.9   118.8   132.8   209.0   248.8   272.3   290.2   311.2   338.5   382.0   498.4  2373.9  7600.1 160238.2   160265
read      249.4   176.7    68.9   105.5   116.0   228.5   284.1   313.3   334.6   359.7   391.2   436.4   596.0  2813.2  4367.5  57071.1    57109
read      224.9   191.6    68.9   104.0   113.8   189.8   248.0   278.7   298.9   320.9   348.8   397.0   592.5  2771.2  6992.1  88611.1    88551
read      204.5   193.9    80.4   129.2   141.9   184.7   203.7   215.8   224.6   234.2   248.8   273.2   649.7  2951.4  7690.0   8381.5     8385
read      262.1   314.6    68.9   109.1   121.0   232.4   277.5   301.0   316.6   334.7   357.9   397.0  1044.6  5207.0  8136.8  34020.2    34088
read      283.7   357.5    68.9   108.4   120.0   203.6   258.4   291.6   315.6   344.4   392.5   706.3  1731.0  3661.8  7896.8 113908.8   113600
read      227.4   226.8    68.9   108.8   119.7   190.8   234.7   262.5   282.6   306.1   335.4   380.1   876.5  3210.1  7887.6 132027.1   131842
read      214.7   177.6    68.9   104.1   114.1   182.6   230.1   261.0   282.0   305.5   333.3   374.1   583.2  2296.7  7467.3 112161.0   112066
read      218.5   198.0    68.9   102.9   112.4   192.0   248.3   274.5   291.2   309.5   331.5   365.8   501.0  2155.9  7999.6  72614.8    72585
read      213.5   185.9    68.9   106.7   117.3   184.1   225.4   252.2   271.9   294.6   321.5   363.2   532.4  2677.8  7503.0 133590.0   133669
read      201.8   158.1    80.4   121.6   137.2   188.6   210.2   223.0   231.6   242.2   255.1   277.7   393.2  2107.6  6240.2  11827.1    11820
read      211.8   125.0    80.4   126.8   142.8   199.3   223.9   236.1   246.3   257.2   271.4   295.4   449.6  1766.6  4727.0  12578.8    12639
read      231.1   182.1    68.9   105.9   116.5   188.4   237.2   269.5   291.9   317.0   350.4   442.2   977.4  1774.9  4845.7 118688.2   118548
read      214.8    84.2    68.9   118.1   131.0   199.3   234.7   257.0   273.3   293.2   317.9   356.1   438.0   754.9  1681.3 165645.9   165754
read      205.3    94.8    68.9   102.7   112.1   185.4   239.2   267.8   284.7   302.0   320.8   347.9   404.7   595.8  2192.4  86870.8    86823
read      194.9    67.7    74.4   121.7   136.4   192.2   211.7   222.7   230.1   238.6   250.8   269.2   311.1   445.7  2508.8  16876.0    16898
read      199.8    96.1    63.8   104.4   114.3   178.5   221.0   249.8   270.5   292.8   317.3   350.1   414.2   553.3  1513.1 122998.6   123124
read      207.2    94.4    68.9   103.1   112.7   192.0   245.7   269.8   284.4   299.4   317.1   342.6   396.2   534.8  2493.1  72427.9    72278
read      209.4    76.1    68.9   107.1   117.4   206.7   247.0   264.6   275.5   288.8   304.3   326.0   371.2   463.4   990.8  23894.5    47757

Total QPS = 94619.1 (73802904 / 780.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18229318029 bytes :   22.3 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.82%,31.16%,100.00%
