Random waveform, supplied seed
Total number of intervals = 78 (8195, 158594, 149766, 10382, 170548, 150565, 137144, 143496, 144743, 116745, 129314, 144723, 117379, 119931, 132052, 143350, 143518, 172981, 94027, 170019, 179090, 47130, 19439, 128963, 23787, 61848, 101968, 108767, 97139, 158594, 141240, 41405, 57997, 133577, 53832, 139832, 170515, 128494, 20789, 63647, 64802, 55719, 174179, 106356, 178750, 105831, 110667, 8803, 45662, 30867, 45656, 100938, 132360, 67591, 33910, 85729, 12884, 45621, 36938, 56902, 102243, 14085, 94103, 58175, 151312, 83333, 165153, 123975, 28449, 14903, 31189, 40636, 80574, 168820, 162621, 101621, 58592, 153042)
Average QPS expected = 97032
Timestamp start: 1747239687041
Timestamp end: 1747240467298

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      244.6   138.5    68.9   119.2   134.7   235.8   269.5   287.1   298.9   314.2   334.4   367.5   502.4  1956.2  3751.1  20678.5    20789
read      272.0   349.7    63.8   107.4   116.7   234.2   294.4   328.7   352.9   379.4   411.4   462.2   886.8  6333.5 11823.9  63646.5    63647
read      266.5   297.6    63.8   106.8   116.2   231.9   292.1   326.3   350.3   376.5   407.7   457.9   852.1  5085.9  8832.6  64654.7    64802
read      268.2   325.3    63.8   108.0   117.6   235.2   293.0   324.8   346.5   370.4   399.5   445.6   799.8  5765.2 10443.0  55713.7    55719
read      306.1   335.7    68.9   136.3   154.0   252.0   296.2   323.3   344.7   372.2   412.6   498.5  1556.7  4167.9  8121.7 174266.3   174179
read      283.1   336.7    63.8   113.3   124.8   216.4   276.4   315.2   346.4   389.7   453.7   582.5  1434.1  4175.0 11228.2 106275.4   106356
read      297.5   262.7    68.9   140.9   159.1   260.9   309.2   337.2   358.5   384.4   420.1   482.1  1411.0  3452.5  7919.8 178588.8   178750
read      264.5   292.8    63.8   111.7   122.3   207.8   266.8   303.1   332.0   369.7   427.0   535.3  1150.7  3389.2 10203.8 105879.9   105831
read      289.7   311.2    63.8   114.0   125.7   214.8   273.7   313.6   347.6   398.6   482.6   662.6  1482.1  3631.5  7643.8 110699.8   110667
read      230.3   158.9    68.9   126.0   145.6   220.1   243.4   257.1   267.9   280.4   296.2   324.3   444.2  2085.2  7669.0   8798.1     8803
read      280.9   334.8    63.8   110.4   121.1   246.8   303.7   333.9   354.4   376.9   404.0   450.9   955.8  6055.8  8311.9  45613.1    45662
read      271.0   299.6    68.9   114.5   127.9   243.2   288.7   312.2   329.0   348.2   373.7   418.6  1014.5  4334.2  9501.6  30914.8    30867
read      278.8   362.5    63.8   110.2   120.7   238.7   294.2   323.6   344.0   367.1   395.9   443.2  1204.4  6046.8  7958.2  45722.4    45656
read      287.3   303.3    68.9   113.2   124.7   218.0   283.5   324.9   360.6   408.9   482.8   623.8  1441.0  3410.1  8525.2 100957.1   100938
