#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      178.3   129.7    74.4   118.1   128.2   163.8   181.1   191.8   200.5   212.7   230.2   263.0   368.7  1326.9  7125.0   4946.8     5000  1746884416740  1746884422001
read      179.3   114.3    68.9   114.5   127.2   170.3   187.7   198.5   206.9   217.4   232.8   259.5   322.6  1072.7  7260.7   9974.2    10000  1746884423508  1746884428757
read      181.0    86.9    68.9   109.8   123.2   173.7   192.7   203.1   212.2   222.9   238.0   266.5   335.1  1089.4  3111.5  15023.4    15000  1746884430262  1746884435473
read      196.1   222.8    63.8   107.0   121.0   185.5   207.8   220.5   230.9   244.0   261.9   291.8   374.1  1045.7 11450.2  20084.0    20000  1746884436979  1746884442180
read      194.3    69.8    63.8   104.3   117.5   190.2   214.7   229.0   239.4   252.4   269.3   295.0   363.7   586.4  1985.1  24918.0    25000  1746884443687  1746884448888
read      202.0    90.5    63.8   101.6   114.0   194.6   222.8   239.3   251.8   267.0   286.3   317.3   428.5  1195.7  2391.9  29787.4    30000  1746884450392  1746884455592
read      202.5    90.3    59.1   100.3   111.7   196.7   228.5   246.0   258.0   271.9   290.2   318.4   402.3   979.6  2322.3  35215.8    35000  1746884457098  1746884462306
read      213.6   114.7    63.8   101.5   113.0   201.5   240.1   260.6   274.2   291.4   314.1   353.0   503.2  1113.3  2198.9  40084.0    40000  1746884463812  1746884469014
read      216.2   175.6    59.1    99.3   110.6   203.0   244.5   265.7   280.0   296.3   318.3   356.0   482.0  1228.1 10790.1  44831.9    45000  1746884470520  1746884475722
read      208.8    95.7    63.8    97.4   108.3   197.8   240.8   263.7   278.6   295.3   317.2   351.6   439.7   797.2  2343.1  50223.6    50000  1746884477228  1746884482436
read      224.0   107.9    63.8    98.4   110.2   210.2   263.1   287.3   303.6   321.6   345.4   382.9   494.4  1054.2  2230.7  55076.6    55000  1746884483941  1746884489143
read      223.6   121.9    63.8    98.5   110.1   206.0   260.3   285.9   303.2   322.3   346.7   387.4   514.3  1182.5  2362.5  59809.2    60000  1746884490649  1746884495851
read      218.1   108.2    63.8    97.7   109.2   200.3   254.4   280.8   297.9   318.0   342.5   379.3   473.9   919.2  2470.5  65012.9    65000  1746884497357  1746884502561
read      219.0   128.9    59.1    96.8   108.2   200.6   256.3   284.2   302.6   323.1   348.3   387.2   467.3   718.1  2148.7  69900.2    70000  1746884504066  1746884509271
read      214.9   106.6    59.1    96.5   107.7   196.5   248.7   276.9   295.6   316.9   342.4   380.0   463.0   818.4  3047.5  74967.8    75000  1746884510776  1746884515977
read      220.4   111.0    59.1    97.0   108.7   200.7   255.2   284.2   303.7   325.4   352.2   392.5   487.8   879.9  2886.4  79838.4    80000  1746884517482  1746884522686
read      216.1   101.9    63.8    97.1   108.5   196.1   249.7   279.0   298.9   321.0   347.8   388.0   469.6   742.2  1738.1  84881.8    85000  1746884524191  1746884529395
read      217.5   108.6    63.8    95.9   107.1   196.5   250.2   280.6   301.5   324.6   352.6   393.7   479.9   817.5  2587.1  89858.5    90000  1746884530902  1746884536103
read      224.4   167.1    59.1    97.5   109.4   200.2   256.0   286.6   307.8   331.6   360.8   403.5   530.4  1014.3  3813.3  95127.3    95000  1746884537607  1746884542808
read      231.8   136.5    63.8    98.4   110.9   204.5   262.2   293.1   314.6   339.3   370.3   421.0   628.4  1601.2  3447.6 100005.0   100000  1746884544314  1746884549514
read      240.7   137.1    59.1   100.7   114.0   215.1   272.6   303.8   325.5   351.2   384.8   441.0   660.1  1294.5  3409.6 105016.1   105000  1746884551020  1746884556222
read      231.1   126.7    59.1    99.3   112.2   206.1   261.4   292.0   313.5   338.1   369.1   420.3   593.1  1359.1  2470.5 110043.5   110000  1746884557728  1746884562928
read      234.7   123.8    59.1   102.0   115.6   213.1   267.9   297.6   318.8   343.1   373.2   423.4   561.9  1042.7  2216.1 114702.8   115000  1746884564432  1746884569633
read      247.9   137.8    59.1   106.4   121.3   221.2   277.7   309.4   331.8   358.4   393.2   454.4   687.4  1410.9  2982.6 119834.2   120000  1746884571137  1746884576337
read      256.7   132.9    63.8   111.3   127.8   233.0   290.0   321.1   343.7   370.3   403.9   464.3   661.2  1201.0  2471.1 124901.1   125000  1746884577844  1746884583047
read      298.3   199.9    63.8   122.0   141.9   264.5   324.2   358.4   384.8   419.9   471.8   579.2   891.1  2333.7  4796.6 130005.3   130000  1746884584553  1746884589755
read      275.9   147.1    59.1   120.2   139.7   252.2   308.7   340.0   363.4   391.7   429.8   498.4   696.1  1466.6  3401.8 134945.8   135000  1746884591260  1746884596463
read      346.1   172.1    63.8   149.9   176.7   315.8   382.6   426.3   459.5   499.0   547.7   623.7   829.5  1610.6  4259.2 139854.4   140000  1746884597969  1746884603171
read      461.2   193.1    74.4   245.9   282.5   397.7   505.1   590.5   635.4   676.4   720.2   781.0   965.2  1548.4  3326.1 137821.4   145000  1746884604677  1746884609880
read      437.5   197.9    63.8   222.8   259.3   382.1   477.7   551.8   595.5   638.2   683.7   744.1   930.9  1668.4  5727.7 143249.4   150000  1746884611385  1746884616587
read      462.6   187.1    68.9   257.4   290.6   397.8   502.6   595.4   640.3   678.9   719.9   774.5   919.4  1429.1  4502.6 139248.4   155000  1746884618092  1746884623295
read      442.6   193.2    74.4   234.9   270.0   378.6   486.9   568.9   611.7   650.1   688.2   741.5   932.5  1635.4  4759.5 145288.0   160000  1746884624801  1746884630005
read      422.6   169.7    68.9   235.9   264.4   359.0   481.3   554.2   588.1   618.7   650.7   691.1   829.4  1242.5  2974.0 151556.0   165000  1746884631511  1746884636713
read      451.1   194.1    74.4   261.0   290.6   384.2   482.2   588.2   631.5   667.6   703.7   745.8   858.7  1217.0  3930.6 142964.4   170000  1746884638218  1746884643422
read      447.3   241.1    63.8   221.1   259.5   382.5   497.2   571.0   612.1   651.4   691.9   759.2  1033.5  2021.9  5580.2 143790.1   175000  1746884644928  1746884650133
read      462.1   252.3    68.9   211.9   254.3   388.4   515.2   593.8   635.3   675.3   722.9   807.6  1178.4  2483.4  6123.6 139247.0   180000  1746884651639  1746884656844
read      442.1   236.7    74.4   226.7   263.4   370.3   491.3   572.7   612.5   647.9   683.9   740.6   997.2  2075.4  6705.9 145583.8   185000  1746884658348  1746884663556
read      445.6   219.3    74.4   238.3   274.4   374.5   496.4   580.0   619.0   654.0   687.4   739.7   938.2  1843.8  5371.6 144626.4   190000  1746884665060  1746884670263
read      443.9   205.5    68.9   217.1   254.3   382.9   498.4   567.0   606.7   645.4   689.6   763.7  1020.7  1856.4  5335.0 144981.4   195000  1746884671769  1746884676973
read      448.7   177.1    80.4   252.9   283.5   384.0   492.1   581.1   623.2   660.5   696.7   744.0   879.6  1315.1  3498.2 143784.3   200000  1746884678478  1746884683679
read      442.9   189.3    74.4   255.3   285.0   373.7   472.4   577.5   621.4   657.4   689.8   735.2   858.2  1321.2  4636.5 145686.0   205000  1746884685186  1746884690389
read      460.3   174.0    74.4   264.2   296.8   394.9   488.9   596.3   643.1   681.2   720.9   772.3   891.8  1205.2  2811.2 140201.4   210000  1746884691895  1746884697097
read      468.2   230.7    74.4   228.1   269.5   401.0   513.5   595.2   640.2   683.4   731.2   801.9  1082.1  2272.2  5752.1 137595.6   215000  1746884698601  1746884703805
read      437.4   202.7    74.4   229.3   263.5   376.4   478.1   552.7   595.5   635.8   678.5   737.8   955.4  1891.3  4657.8 147346.4   220000  1746884705311  1746884710511
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 77.33%,32.00%,100.00%
