1747126436.9984968,2025-05-13 08:53:56,88.40,88.60,100.00,100.00
1747126438.5014732,2025-05-13 08:53:58,88.40,88.90,100.00,100.00
1747126440.0061421,2025-05-13 08:54:00,86.00,88.60,100.00,100.00
1747126441.5105937,2025-05-13 08:54:01,85.70,85.40,100.00,100.00
1747126443.0150466,2025-05-13 08:54:03,83.30,84.10,100.00,100.00
1747126444.5205367,2025-05-13 08:54:04,82.90,85.00,100.00,100.00
1747126446.0265117,2025-05-13 08:54:06,82.90,86.00,100.00,100.00
1747126447.5303895,2025-05-13 08:54:07,82.90,84.10,100.00,100.00
1747126449.035279,2025-05-13 08:54:09,85.40,87.80,100.00,100.00
1747126450.538549,2025-05-13 08:54:10,91.30,88.10,100.00,100.00
1747126452.0449295,2025-05-13 08:54:12,86.40,86.00,100.00,100.00
1747126453.5490742,2025-05-13 08:54:13,88.90,87.80,100.00,100.00
1747126455.0526524,2025-05-13 08:54:15,91.10,85.40,100.00,100.00
1747126456.5567508,2025-05-13 08:54:16,88.60,90.90,100.00,100.00
1747126458.0621314,2025-05-13 08:54:18,89.40,82.50,100.00,100.00
1747126459.5650976,2025-05-13 08:54:19,88.90,91.10,100.00,100.00
1747126461.067916,2025-05-13 08:54:21,12.80,4.50,100.00,100.00
1747126462.593352,2025-05-13 08:54:22,5.10,100.00,100.00,100.00
1747126464.1168985,2025-05-13 08:54:24,0.00,100.00,100.00,100.00
1747126465.6208494,2025-05-13 08:54:25,7.70,100.00,100.00,100.00
1747126467.124361,2025-05-13 08:54:27,5.10,100.00,100.00,100.00
1747126468.6279228,2025-05-13 08:54:28,0.00,100.00,100.00,100.00
1747126470.1315486,2025-05-13 08:54:30,59.10,100.00,100.00,100.00
1747126471.6352637,2025-05-13 08:54:31,100.00,100.00,100.00,100.00
1747126473.1604865,2025-05-13 08:54:33,100.00,100.00,100.00,100.00
1747126474.7129154,2025-05-13 08:54:34,100.00,100.00,100.00,100.00
1747126476.2177994,2025-05-13 08:54:36,95.80,97.80,100.00,100.00
1747126477.7209215,2025-05-13 08:54:37,85.00,83.30,100.00,100.00
1747126479.2256987,2025-05-13 08:54:39,85.40,82.90,100.00,100.00
1747126480.7300901,2025-05-13 08:54:40,95.50,95.70,100.00,100.00
1747126482.2335494,2025-05-13 08:54:42,100.00,93.60,100.00,100.00
1747126483.7391646,2025-05-13 08:54:43,93.30,95.70,100.00,100.00
1747126485.2433887,2025-05-13 08:54:45,93.60,93.50,100.00,100.00
1747126486.7475927,2025-05-13 08:54:46,95.60,97.90,100.00,100.00
1747126488.2509012,2025-05-13 08:54:48,95.50,93.60,100.00,100.00
1747126489.754496,2025-05-13 08:54:49,95.80,93.20,100.00,100.00
1747126491.257062,2025-05-13 08:54:51,6.30,4.30,100.00,100.00
1747126492.7839706,2025-05-13 08:54:52,8.50,100.00,100.00,100.00
1747126494.3040264,2025-05-13 08:54:54,6.70,100.00,100.00,100.00
1747126495.8071072,2025-05-13 08:54:55,6.50,100.00,100.00,100.00
1747126497.3099527,2025-05-13 08:54:57,2.30,100.00,100.00,100.00
1747126498.8133051,2025-05-13 08:54:58,4.50,100.00,100.00,100.00
1747126500.3165088,2025-05-13 08:55:00,89.60,100.00,98.00,100.00
1747126501.8216045,2025-05-13 08:55:01,100.00,100.00,100.00,100.00
1747126503.3476875,2025-05-13 08:55:03,100.00,100.00,100.00,100.00
1747126504.8800812,2025-05-13 08:55:04,64.70,60.00,100.00,100.00
1747126506.3841412,2025-05-13 08:55:06,61.80,58.30,100.00,100.00
1747126507.8879623,2025-05-13 08:55:07,61.10,58.80,100.00,100.00
1747126509.3908982,2025-05-13 08:55:09,57.10,55.90,100.00,100.00
1747126510.939663,2025-05-13 08:55:10,95.60,100.00,100.00,100.00
1747126512.4961703,2025-05-13 08:55:12,71.80,70.30,100.00,100.00
1747126513.9998133,2025-05-13 08:55:13,73.70,72.20,100.00,100.00
1747126515.5026512,2025-05-13 08:55:15,66.70,71.10,100.00,100.00
1747126517.0075133,2025-05-13 08:55:17,74.40,74.40,100.00,100.00
1747126518.5111144,2025-05-13 08:55:18,65.00,77.50,100.00,100.00
1747126520.0154355,2025-05-13 08:55:20,48.70,51.30,100.00,100.00
1747126521.543141,2025-05-13 08:55:21,7.30,100.00,100.00,100.00
1747126523.0632565,2025-05-13 08:55:23,5.00,100.00,100.00,100.00
1747126524.566905,2025-05-13 08:55:24,5.00,100.00,100.00,100.00
1747126526.070821,2025-05-13 08:55:26,0.00,100.00,100.00,100.00
1747126527.5739305,2025-05-13 08:55:27,2.50,100.00,100.00,100.00
1747126529.0775049,2025-05-13 08:55:29,2.50,100.00,100.00,100.00
1747126530.581503,2025-05-13 08:55:30,100.00,100.00,100.00,100.00
1747126532.1057732,2025-05-13 08:55:32,100.00,100.00,100.00,100.00
1747126533.664588,2025-05-13 08:55:33,100.00,100.00,100.00,100.00
1747126535.1677666,2025-05-13 08:55:35,100.00,98.00,100.00,100.00
1747126536.6727214,2025-05-13 08:55:36,100.00,100.00,100.00,100.00
1747126538.1776063,2025-05-13 08:55:38,100.00,100.00,100.00,100.00
1747126539.6832538,2025-05-13 08:55:39,100.00,100.00,100.00,100.00
1747126541.199583,2025-05-13 08:55:41,100.00,100.00,100.00,100.00
1747126542.7077763,2025-05-13 08:55:42,95.70,90.90,100.00,100.00
1747126544.2110624,2025-05-13 08:55:44,82.50,82.50,100.00,100.00
1747126545.715532,2025-05-13 08:55:45,64.90,62.20,100.00,100.00
1747126547.2193594,2025-05-13 08:55:47,70.30,67.60,100.00,100.00
1747126548.7247872,2025-05-13 08:55:48,66.70,65.70,100.00,100.00
1747126550.2284904,2025-05-13 08:55:50,37.50,36.80,100.00,100.00
1747126551.7581265,2025-05-13 08:55:51,20.00,100.00,100.00,100.00
1747126553.2808714,2025-05-13 08:55:53,18.50,100.00,100.00,100.00
1747126554.7840848,2025-05-13 08:55:54,28.60,100.00,100.00,100.00
1747126556.2871168,2025-05-13 08:55:56,22.20,100.00,100.00,100.00
1747126557.7902637,2025-05-13 08:55:57,21.40,100.00,100.00,100.00
1747126559.2961159,2025-05-13 08:55:59,19.20,96.00,98.00,98.00
1747126561.0252466,2025-05-13 08:56:01,5.90,53.20,56.30,51.10
1747126562.5289552,2025-05-13 08:56:02,5.90,100.00,100.00,100.00
1747126564.0327082,2025-05-13 08:56:04,3.00,100.00,100.00,100.00
1747126565.5367277,2025-05-13 08:56:05,0.00,100.00,100.00,100.00
1747126567.040215,2025-05-13 08:56:07,3.00,100.00,100.00,100.00
1747126568.5429852,2025-05-13 08:56:08,5.90,100.00,100.00,100.00
1747126570.0469394,2025-05-13 08:56:10,44.70,100.00,100.00,100.00
1747126571.5516956,2025-05-13 08:56:11,100.00,100.00,100.00,100.00
1747126573.0729518,2025-05-13 08:56:13,95.90,95.70,68.10,100.00
1747126574.6083498,2025-05-13 08:56:14,71.10,65.70,100.00,100.00
1747126576.1143703,2025-05-13 08:56:16,69.40,67.60,100.00,100.00
1747126577.6224563,2025-05-13 08:56:17,63.90,63.90,100.00,98.00
1747126579.1261454,2025-05-13 08:56:19,68.40,69.40,100.00,100.00
1747126580.6289794,2025-05-13 08:56:20,20.80,6.80,100.00,100.00
1747126582.3688822,2025-05-13 08:56:22,12.80,50.00,45.10,15.60
1747126583.888792,2025-05-13 08:56:23,2.60,100.00,100.00,100.00
1747126585.3930109,2025-05-13 08:56:25,0.00,100.00,100.00,100.00
1747126586.896022,2025-05-13 08:56:26,5.30,100.00,100.00,100.00
1747126588.400232,2025-05-13 08:56:28,2.60,100.00,100.00,100.00
1747126589.9044719,2025-05-13 08:56:29,12.80,100.00,100.00,100.00
1747126591.4105148,2025-05-13 08:56:31,97.90,100.00,100.00,100.00
1747126592.9334207,2025-05-13 08:56:32,97.80,100.00,100.00,100.00
1747126594.522561,2025-05-13 08:56:34,45.50,45.20,100.00,100.00
1747126596.958934,2025-05-13 08:56:36,95.70,100.00,100.00,100.00
1747126598.9101224,2025-05-13 08:56:38,50.00,60.00,100.00,100.00
1747126600.9044795,2025-05-13 08:56:40,93.50,100.00,100.00,100.00
1747126602.9180963,2025-05-13 08:56:42,74.40,80.00,100.00,100.00
1747126604.4216542,2025-05-13 08:56:44,71.10,76.30,100.00,100.00
1747126605.9274404,2025-05-13 08:56:45,75.60,80.00,100.00,100.00
1747126607.4306555,2025-05-13 08:56:47,71.10,72.20,100.00,100.00
1747126608.9343262,2025-05-13 08:56:48,73.70,78.90,100.00,100.00
1747126610.4375515,2025-05-13 08:56:50,35.90,27.30,100.00,100.00
1747126611.9680974,2025-05-13 08:56:51,63.30,100.00,100.00,100.00
1747126613.4741857,2025-05-13 08:56:53,61.30,100.00,100.00,100.00
